brand,key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
hd,29_hd,Dani12,2017-06-07,2,Change flavor?,0.0,0.0,"I always loved this ice-cream until today. I saw that it had a new look, but not just a new look. A whole different flavor. I checked if it was expired, but apparently it wasn't.",2.0,3.0,5.0,
hd,29_hd,AlexR,2019-06-24,5,Unbelievably satisfying!!!,0.0,0.0,"To me, this is the best ice cream ever invented! If you’ve never had Hagen Daz’s dulce de leche ice cream, after trying it you’ll never want anything else. And I’m not kidding!!!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
hd,29_hd,,2016-09-13,5,,0.0,0.0,It was very creamy in mouth and it had a delicious sweet taste that had a perfect balance of tastes and ingredients . I loved that ice cream that I ate the full jar in one time ! [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-06,5,,0.0,0.0,This ice cream flavor was so luscious! It was creamy ans sweet and stayed nicely in my fridge until I could finish the rest of it. Great flavor that I have already bought again. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-01,5,,0.0,0.0,"I loved this flavor. It is so rich and creamy and was not to heavy. I loved the swirls of actual Carmel in it. The flavor was very delicate. I would, definitely buy this again. [This review was collected as part of a promotion.]",,,,
hd,29_hd,Scottysoup,2020-05-13,1,Stopped stocking De Luche in Tesco,0.0,0.0,Can you tell me why Haagen Dazs have stopped stocking De Leche in Tesco outlets ? I can get in 3.6 oz tubs but let’s be honest that’s a mouthful.,5.0,5.0,5.0,
hd,29_hd,,2016-08-30,5,,0.0,0.0,"It tasted amazing , I really had to fight myself not to eat it all in one sitting. Such a great flavor , I highly recommend this flavor and brand, Well worth the value. [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-07,5,,0.0,0.0,This ice cream was fantastic! So creamy and delicious. The caramel swirl paired with the caramel ice cream was just the right amount. I would definitely buy this again! [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,"Amazing ice cream, I was delighted how good this Dulce de leche tasted. My kids loved it and the best part was that it wasn't sweet. I will definitely be buying more. [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-27,5,,0.0,0.0,"I love how creamy it is!!!!! The taste is amazing. There is just the right amount of caramel sauce. Ok, there could be more and I would love it even more. Wonderful!! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-27,5,,0.0,0.0,"This is my absolute favorite ice cream of all time! It is so creamy, full of rich Carmel all the way thru. So full of amazing flavor, that you are sad when it's gone. [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-29,5,,0.0,0.0,this was literally one of the best ice creams ive ever eaten! the flavor was so decadent and rich and the ice cream was so soft that it just melted in your mouth. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,"so tasty!! It was rich but not overly so and very creamy. I wish the sugar content was lower, but it's a rewarding treat for me to have every once in a while. [This review was collected as part of a promotion.]",,,,
hd,29_hd,baileebee,2019-02-13,5,ONE OF A KIND,0.0,0.0,This is honestly my favorite ice cream in the entire world! The absolute perfect mix of caramel and sweet cream. I highly recommend this ice cream to everyone.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
hd,29_hd,Easter,2017-09-03,5,Caution,0.0,0.0,"where it comes to ice cream, I could take it or leave it until I tried this flavor...now I'm hooked! If you're trying to diet, stay away from Dulce de Leche.",5.0,5.0,5.0,
hd,29_hd,stephclark1115,2017-05-08,5,The very Best,0.0,0.0,This is my ultimate favorite flavor....I wish it was a Haagen Dazs shop in my house where I can just get it and have it on hand at all times. Love Love Love,5.0,5.0,5.0,
hd,29_hd,Franci72,2019-10-29,4,Great taste but wish HD would avoid.....,0.0,0.0,"Why does this very good ice cream need corn syrup? I hope HD seriously considers taking these ingredients out. If they do, I will gladly purchase again.",4.0,2.0,4.0,Creamy Texture
hd,29_hd,,2016-09-16,5,,0.0,0.0,Ice cream is great. Love the blend of the caramel that you can taste with every scoop. I also like how I can see the caramel and the smoothness of it. [This review was collected as part of a promotion.],,,,
hd,29_hd,JackieO,2020-01-07,1,Will not buy Haagen Daz again- corn syrup!!!?????,0.0,0.0,"Corn syrup.
What is going on with my favorite ice cream and the new junk ingredients!!!!!! You lost me as a customer! No more Haagen Daz in my house!",1.0,1.0,1.0,
hd,29_hd,Jen78,2020-05-17,5,Small but Delicious,0.0,0.0,I’m so glad I only bought the 3.6 oz container because I would eat an entire large one. So delicious and the Carmel is amazing. Def in my top three.,5.0,5.0,5.0,Simply Rewarding
hd,29_hd,arthur,2017-01-16,5,the flavor is amazing,0.0,0.0,love this flavor the most it is rich sweet and you would have to try it to really acknowledge the flavor its creamy and perfect for summer weather.,5.0,5.0,5.0,
hd,29_hd,,2016-09-01,5,,0.0,0.0,"I loved the caramel flavor in my ice cream! I found the ice cream itself to have a funny taste, but the caramel drizzle made it 100% worth it! Mmmm [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,Absolutely delicious flavor. It was sweet but not overpowering. Will definitely repurchase this ice cream. It's a bit expensive but well worth it. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-07,2,,0.0,0.0,"WAY too sweet. I picked out all the caramel and ate all of the sweet cream. I love the rich flavors of Haagan Dazs, but this one was a miss :( [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-08,5,,0.0,0.0,"I absolutely love Haagen-Dazs Dulce de Leche! It is so smooth, creamy, full of caramel and just heavenly! I would recommend it to everyone!! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-17,5,,0.0,0.0,"I absolutely love Haagen-Daaz ice cream! It is so creamy and sweet, perfect treat! Dulce de leche is one of my favorite flavor a from them. [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-31,5,,0.0,0.0,I love the velvety smooth texture and the rich silky taste. It was worth every bite. I love love love the Dulce de Leche Caramel flavor. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,Perfect for uplifting a bad mood. It's very nice n heavenly. One must try to know about it because anything that I say would be less. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,4,,0.0,0.0,I am a Hugh fan of all Haagen Dazs ice creams and pops but this flavor might be my favorite. It has a super strong flavor of Carmel. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-16,5,,0.0,0.0,"Very rich and delicious love the taste ,always thinking about it at work waiting to indulge in my creamy HaagenDazs Dulce De Leche! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-11,4,,0.0,0.0,I really loved the dulce de leche flavor. it was very flavorful and smooth i really liked it. I only wish i wasn't so expensive. [This review was collected as part of a promotion.],,,,
hd,29_hd,Bichon Lover,2019-09-05,5,Delicious!,0.0,0.0,"This is my favorite ice cream. Unfortunately, it is NEVER in stock -- that tells you something. Everyone loves this flavor.",5.0,5.0,5.0,Indulgent
hd,29_hd,,2016-09-04,5,,0.0,0.0,"This is the BEST ice cream. This was my first time trying it, and I was not disappointed. I can't wait to try the others!! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,Dulce de Leche is my favorite flavor so far. Taste like the real thing and is the perfect combination with caramel syrup. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-29,5,,0.0,0.0,"I loved how smooth the texture of Häagen-Dazs is! The Dulce de Leche was sweet, but not overwhelmingly so. So delicious! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-27,5,,0.0,0.0,Best ice cream flavor I have ever tasted. it's so soft and it has the perfect sweetness. I can eat it all day every day. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-27,5,,0.0,0.0,"The ice cream was so smooth and creamy and this flavor was incredible. It was rich and tasty, a perfect dulce de leche! [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-04,5,,0.0,0.0,Love it! It's rich and creamy with swirls of caramel mixed in. Was hard to put it down and not eat the whole pint. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-29,5,,0.0,0.0,This has got to be the best tasting ice cream I have ever had it's very creamy luxurious and the flavor is amazing [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-29,5,,0.0,0.0,I definitely recommend this kind or other flavors from Hagen Dazs. It was the perfect treat to fit any craving [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-05,4,,0.0,0.0,"I love haagen-daz , it is amazing . they churn it just right and you have dulce de leech in every bite [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-29,5,,0.0,0.0,"Creamy, delicious, soft and with the right amount of sugar, what else can I say? Did I say delicious? [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,"The ice cream is so tasty. It has such a wonderful texture, i dont know how anyone couldn't enjoy it [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-09-20,5,,0.0,0.0,I never had an ice cream so rich and creamy. I twas truly delicious. I couldn't put the spoon down! [This review was collected as part of a promotion.],,,,
hd,29_hd,Erica D,2019-01-18,5,The BEST ice cream,0.0,0.0,I can eat Haagen-dazs ice cream anytime they make the best ice cream my favorite is Dulce Leche...,5.0,5.0,5.0,
hd,29_hd,,2016-08-27,5,,0.0,0.0,"I really
Loved the enjoyment of this wonderful brand it's awesome and a big treat for everyone [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,The ice cream was smooth and easy to scoop! I loved how rich and delicious the flavor was. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-16,5,,0.0,0.0,"Sweet, but not overly! Delicious with soft Carmel swirls throughout every bite! LOVE IT!!! [This review was collected as part of a promotion.]",,,,
hd,29_hd,Stef,2020-07-06,5,My Go-To,0.0,0.0,So decadent! But please please please bring back pralines and cream and the creme brulee!,5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture"
hd,29_hd,,2016-08-25,5,,0.0,0.0,I just loved his Dulce de Leche flavor. It was a great treat for the end of a long day. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-31,5,,0.0,0.0,If you like Carmel at all you will love this! Tastes like Carmel melting in your mouth [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,The taste was great!! You could really tell it was made with high quality ingredients [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,This was one of the best ice creams I've tasted so far and now its my go to ice cream [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,Super creamy and rich. Nice caramel flavor with some actual caramel mixed in as well. [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-18,5,,0.0,0.0,"It is Heaven in a tiny little container. I mean, it's so sinfully rich and indulgent. [This review was collected as part of a promotion.]",,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,This ice cream is so bold and delcious. You get immense new flavor with every bite! [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-09-06,5,,0.0,0.0,Nothing beats this delicious and chilling ice cream to enjoy on a day with friends! [This review was collected as part of a promotion.],,,,
hd,29_hd,bruh,2017-03-02,5,amazing,0.0,0.0,It's an icecream you can keep on eating without getting tired of it. just amazing.,5.0,5.0,5.0,
hd,29_hd,,2016-08-25,5,,0.0,0.0,Häagen-Dazs Dulce de Leche is so delicious. They are creamy and full of carmel [This review was collected as part of a promotion.],,,,
hd,29_hd,,2016-08-25,5,,0.0,0.0,The ice cream tasted amazing and had a chocolate covered almond in every bite! [This review was collected as part of a promotion.],,,,
